"label_all","category","cb_all","title1","date","news","urls","label_pred","nr"
17442,"실적부진","현대모비스","현대모비스, 2Q 실적 부진 전망에 1.3%↓",2017-05-04,"[머니투데이 하세린 기자] 현대모비스가 2분기에도 실적 부진을 이어갈 것이란 증권가 전망에 4일 약세다. 이날 오전 9시03분 현재 현대모비스는 전장대비 1.30% 하락한 22만7000원에 거래되고 있다. 삼성증권은 현대모비스에 대해 2분기 현대·기아차 중국판매 부진이 심화할 것으로 보인다며 목표가를 29만원으로 4.9% 하향했다. 투자의견은 '매수'를 유지했다. 임은영 삼성증권 연구원은 ""1분기 현대모비스 매출액은 전년대비 0.8% 감소한 9조2677억원, 영업이익은 전년대비 6.9% 감소한 6687억원으로 컨센서스에 부합했다""면서 ""A/S부문 호실적이 모듈부문 부진을 상쇄했다""고 설명했다. 그러나 임 연구원은 ""현대·기아차 중국판매 부진은 경쟁심화와 상품경쟁력 저하가 근본 원인""이라며 ""정치적 리스크 완화만으로 판매 정상화를 기대하기 어려운 상황""이라고 진단했다. 이어 ""판매회복을 위해 공격적인 판촉활동 및 조기 신차출시가 예상된다""며 2분기 실적 기대치를 하향했다. 그는 현대모비스 2분기 매출액이 전년대비 8.8% 감소한 8조9844억원, 영업이익은 전년대비 20% 줄어든 6268억원을 전망했다. 컨센서스는 매출액 9조8682억원, 영업이익은 7573억원이다. [","https://finance.naver.com/news/market_special_read.nhn?article_id=0003867521&office_id=008&type=title&keyword=","실적부진",1
16948,"기타","현대모비스","현대차 그룹주, 지주사 전환 추진설 부인에 약세",2017-05-19,"전날 지배구조 개편에 대한 기대감에 강세를 나타냈던 현대차 그룹주가 회사 측의 부인 공시에 하락세로 돌아섰다.19일 오전 9시 33분 현재 현대차(005380)는 전날보다 4000원(2.42%) 내린 16만1000원에 거래되고 있다. 현대모비스(012330)와 기아차(000270)도 각각 3000원(1.15%), 650원(1.7%) 하락한 25만7000원, 3만7550원에 거래 중이다.이날 장이 열리기 직전 현대차는 금융감독원 공시를 통해 “일부 언론에 보도된 ‘현대차그룹 지주회사 전환 추진설’에 대한 내용은 사실이 아니다”라고 해명했다. 전날 증권가와 언론에서는 “문재인 정부의 재벌 개혁안이 현대차그룹의 지배구조 개편을 촉진시킬 것”이라는 내용의 전망과 보도가 쏟아진 바 있다.[전준범 기자 bbeom","https://finance.naver.com/news/market_special_read.nhn?article_id=0000369930&office_id=366&type=title&keyword=","기타",1
13309,"기타","현대모비스","현대차그룹株, 中 사업 우려 확산…급락",2017-09-08,"[이데일리 이명철 기자] 한반도 사드(고고도미사일방어체계) 배치에 따른 중국측 반발이 거세지면서 현대차그룹 주요 계열사 주가가 급락세다.8일 오후 1시56분 현재 현대차(005380) 주가는 전일대비 1.81% 내린 13만5500원을 기록 중이다. 현대모비스(012330)와 현대위아(011210)도 각각 4.87, 6.49%의 큰 낙폭을 나타내고 있다. 기아차(000270) 현대글로비스(086280) 현대제철(004020) 등도 약세다. 현대차의 중국 합작 파트너인 베이징기차의 합작법인(베이징현대) 철수 우려까지 나오면서 전반 투자심리가 영향을 받는 것으로 풀이된다.이날 업계에 따르면 중국 인민일보 영문자매지 글로벌타임스는 익명의 소식통을 인용해 “중국 베이징기차가 합자회사 베이징현대를 잃을 것까지 각오하고 있다”고 보도했다. 이에 대해 업계에서는 중국이 사드 배치를 계기로 한국 기업 흔들기를 강화한다는 것으로 보고 있다. 한편 현대차는 중국에서 지속적인 판매 부진을 겪고 있다.이명철 (twomc","https://finance.naver.com/news/market_special_read.nhn?article_id=0003918342&office_id=018&type=title&keyword=","기타",1
10390,"실적부진","현대모비스","현대차 3인방 '내림세'..美 판매부진에 파업 우려",2017-12-04,"[이데일리 함정선 기자] 현대차그룹 3인방의 주가가 11월 글로벌 판매부진에 파업 우려까지 더해지며 약세를 나타내고 있다. 4일 오전 9시15분 현재 현대차(005380)는 전일 대비 1.55%(2500원) 내린 15만900원에 거래되고 있다. 기아차(000270)는 전일대비 0.6%(200원 )내린 3만2950원에, 현대모비스(012330)는 0.74%(200원) 내린 26만7500원에 거래 중이다. 현대차그룹은 11월 미국과 중국 등 글로벌 자동차 판매 부진을 겪었다. 11월 국내외 공장 판매가 모두 감소했다. 현대차는 미국에서 차 판매가 5만7000대로 전년동기대비 8.5% 감소했고. 기아차는 4만4000대로 15.6% 줄어든 것으로 집계됐다. 중국에서도 사드 해빙 분위기에도 판매 회복이 기대에 미치지 못하고 있다는 분석이 나오고 있다. 이와 함께 현대차 노조는 5일부터 8일까지 부분파업을 예고하고 있어 연말 국내 공장에서 노사이슈에 따른 불확실성도 커지고 있다는 우려가 나온다.함정선 (mint","https://finance.naver.com/news/market_special_read.nhn?article_id=0003984451&office_id=018&type=title&keyword=","기타",1
9507,"실적부진","현대모비스","'현대차 3인방' 약세…환율 하락·판매목표 감소",2018-01-02,"[이데일리 안혜신 기자] 현대차(005380) 3인방이 동반 약세를 보이고 있다. 원·달러 하락에 판매목표 감소 등이 복합적으로 작용한 것으로 풀이된다.2일 오전 10시11분 현재 현대차는 전 거래일 대비 2.56%(24000원) 내린 15만2000원에 거래되고 있다. 기아차(000270)는 2.09%(700원) 내린 3만2800원을 기록 중이며, 현대모비스(012330)도 1.9% 약세다. 세 종목 모두 매도 창구 상위에 메릴린치와 모건스탠리 등 외국계 증권사가 자리하고 있어 외국인 매도가 집중되고 있는 것으로 보인다.환율 흐름이 우호적이지 않다. 원·달러환율은 전 거래일 대비 4.5원 내린 1066원에 거래를 시작했다. 이는 지난 2014년 4월30일(1052.9원·저가 기준) 이후 최저 수준이다.여기에 현대차그룹이 올해 판매목표를 755만대를 제시한 점도 주가를 끌어내리고 있다. 이는 지난해 연간 판매목표 825만대에서 8.4% 감소한 수치로 2013년 이후 가장 적은 수준이다. 현대차(005380) 판매 목표는 467만5000대(내수 70만1000대, 해외 397만4000대)다. 기아차(000270)는 287만5000대(내수 52만대, 해외 235만5000대)를 판매하겠다는 목표다.안혜신 (ahnhye","https://finance.naver.com/news/market_special_read.nhn?article_id=0004003260&office_id=018&type=title&keyword=","기타",1
8558,"실적부진","현대모비스","현대모비스, 작년 4분기 실적 부진에 약세",2018-01-26,"(서울=연합뉴스) 유현민 기자 = 현대모비스가 지난해 4분기 실적 부진의 영향으로 26일 장 초반 약세를 보이고 있다.     이날 오전 9시 10분 현재 유가증권시장에서 현대모비스는 전날보다 6.72% 떨어진 25만원에 거래됐다.    현대모비스는 작년 4분기 연결기준 영업이익이 전년 동기보다 51.1% 감소한 3천327억원으로 잠정 집계됐다고 전날 장 마감 후 공시했다.     같은 기간 매출액은 8조8천216억원으로 14.3% 줄었고, 당기순익은 1천476억원 순손실로 적자 전환했다.     작년 연간으로는 매출 35조1천446억원, 영업이익 2조382억원으로 각각 8.1%와 29.8% 감소했다. 당기순이익은 1조5천787억원으로 48.2% 줄었다.     hyunmin623","https://finance.naver.com/news/market_special_read.nhn?article_id=0009838145&office_id=001&type=title&keyword=","실적부진",1
7524,"실적부진","현대모비스","""현대모비스, 단기 실적 모멘텀 부재""…목표가↓",2018-02-13,"
자료 제공 = 미래에셋대우미래에셋대우는 13일 현대모비스에 대해 단기 실적 모멘텀은 기대하기 어렵다며 목표주가를 기존 31만원에서 30만원으로 소폭 하향 조정했다. 투자의견은 '매수'를 유지했다.박인우 미래에셋대우 연구원은 ""컨퍼러스콜을 통해 현대모비스는 올해도 어려운 경영환경이 지속될 것으로 예상했고, 이 때문에 올해는 무엇보다 수익성 확보에 경영 초점을 둘 것이라고 밝혔다""면서 ""동시에 장기 성장성 확보를 위해서 고객다변화와 선행기술 투자를 적극적으로 추진하겠다는 의지를 피력했다""고 말했다. 단기적으로 실적 모멘텀을 기대하기 어렵지만 현대모비스의 장기 체질개선 노력은 긍정적이라고 평가했다. 박 연구원은 ""올해 연간 현대모비스의 매출액과 영업이익 예상치를 각각 36조3000억원, 2조1400억원으로 하향 조정한다""면서 ""부품 사업의 안정적 성장과 신성장 사업(친환경차 파워트레인, ADAS)의 본격화 및 현대차그룹 지배구조 개편 가능성을 감안해 투자의견은 '매수'를 유지한다""고 설명했다.[디지털뉴스국 김경택 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004100021&office_id=009&type=title&keyword=","실적부진",1
4786,"기타","현대모비스","현대모비스, ""A/S 분할은 부정적""…7%↓",2018-03-29,"[아시아경제 권성회 기자] 현대차그룹 지배구조 개편의 중심으로 꼽히는 현대모비스가 지배구조 개편 방안이 부정적으로 작용할 수 있다는 증권가 분석에 크게 하락하고 있다.29일 오전 9시54분 현재 현대모비스는 전일 대비 7.65%(2만원) 내린 24만1500원에 거래되고 있다. 장중 24만1000원까지 빠지기도 했다.전날 현대모비스는 국내 본사의 단순모듈 사업과 부품(A/S) 사업을 분할해 현대글로비스에 합병시키기로 결정했다고 밝혔다. 분할부문의 현대글로비스 합병비율은 현대모비스 1주당 현대글로비스 신주 약 0.615주 배정으로 결정됐다.이에 대해 이재일 유진투자증권 연구원은 ""계획된 지배구조 개편 방안은 현대모비스에 부정적""이라며 ""A/S 부문이 실질적으로 현대글로비스에 완전히 이전되는데, 현대모비스의 A/S 부문은 영업이익률 25%, 연평균 매출성장률 4.5%의 고수익성 사업""이라고 분석했다.권성회 기자 street","https://finance.naver.com/news/market_special_read.nhn?article_id=0004206642&office_id=277&type=title&keyword=","기타",1
4266,"실적부진","현대모비스","""현대모비스, 1분기 실적 부진 전망""",2018-04-09,"
자료 제공 = 하이투자증권하이투자증권은 9일 현대모비스에 대해 올 1분기 부진한 실적을 기록할 전망이라고 분석했다. 투자의견은 '매수', 목표주가는 31만원을 유지했다.고태봉 하이투자증권 연구원은 ""1분기 현대모비스는 현대기아차의 글로벌 생산감소 영향과 환율영향을 받을 수 밖에 없다""면서 ""1분기 매출은 전년 동기 대비 5.5% 감소한 8조7600억원을 기록할 것""이라고 말했다. 실제 중국을 포함한 1분기 글로벌 생산량을 보면, 현대차는 전년 동기 대비 5.3% 감소한 103만1000대, 기아차는 5.4% 감소한 62만2000대를 기록했다. 현대모비스 모듈부문의 매출근거가 되는 수량에선 5.4%가 감소한 것이다. 여기에 환율로 인한 마이너스(-)효과를 감안하고, 전년 동기 대비 평균판매단가(ASP) 하락이 불가피하다고 가정했을 때, 모듈매출은 전년 동기 대비 7.1%정도 감소할 것으로 보인다. 고 연구원은 ""영업이익은 전년 동기 대비 19.4% 감소한 5388억원 수준으로 예상된다""며 ""중국에서의 가격과 수량 전반에 걸친 부진과 해외공장의 낮은 가동률, 리콜같은 일회성 비용 부담이 1분기 실적에 아쉬운 요소로 작용할 것""이라고 평가했다.[디지털뉴스국 김경택 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004129863&office_id=009&type=title&keyword=","실적부진",1
2109,"기타","현대모비스","현대차그룹株, 지배구조 개편안 반대에 '약세'",2018-05-16,"[이데일리 이광수 기자] 미국의 의결권 자문사인 ISS(가 현대자동차그룹의 지배구조 개편안에 반대 의견을 내면서 그룹주(株)가 약세다.16일 오후 2시 12분 현재 현대모비스(012330) 주가는 전 거래일 보다 0.84%내린 23만 6500원, 현대글로비스(086280) 역시 0.33%내린 15만 1000원에 각각 거래되고 있다. 반면 현대차(005380)(1.35%)와 기아차(000270)(0.15%)는 장 초반 약세를 기록하다 상승전환됐다. 전날 의결권 자문사 ISS는 현대차그룹의 지배구조 개편안에 대해 현대모비스 주주들에게 불리하다며 ‘반대’ 의견을 표했다. 현대차그룹은 이날 입장 자료를 통해 “그룹의 출자구조 재편은 ISS의 주장과 반대로 모비스 주주에게 오히려 이익이 되는 안”이라고 주장했다.이광수 (gs88","https://finance.naver.com/news/market_special_read.nhn?article_id=0004103301&office_id=018&type=title&keyword=","기타",1
10426,"비리의혹","SK가스","SK그룹株, 檢SK건설 압수수색 소식에 '동반 약세'",2017-12-01,"[이데일리 오희나 기자] 검찰이 경기 평택의 주한미군 기지 건설 과정에서 제기된 비리 의혹과 관련해 SK건설을 압수수색했다는 소식에 SK그룹주들이 동반 약세를 보이고 있다. 1일 오전 10시12분 현재 SK이노베이션(096770)은 전거래일보다 1.69%(3500원) 내린 20만3000원에 거래되고 있다. SK텔레콤(017670)은 전날보다 0.19%(500원) 내린 26만3500원을, SK가스(018670)는 전날보다 1.54%(1500원) 내린 9만5900원을 기록중이다. SKC(011790), SK네트웍스(001740) 등도 동반 약세를 보이고 있다. 다만 전날 급락세를 보였던 SK하이닉스(000660)는 상승세다. 이날 검찰은 경기 평택의 주한미군 기지 건설 과정에서 제기된 비리 의혹과 관련해 SK건설을 압수수색했다.서울중앙지검 방위사업수사부(부장 이용일)는 이날 오전 서울 종로구 SK건설 본사에 검사와 수사관을 보내 회계장부와 컴퓨터 하드디스크 등을 확보했다.오희나 (hnoh","https://finance.naver.com/news/market_special_read.nhn?article_id=0003983258&office_id=018&type=title&keyword=","비리의혹",1
14046,"제도적이슈","SK텔레콤","정부 선택약정 혜택강화 의지에 통신주 일제히 약세",2017-08-18,"18일 국내 유가증권 시장에서 통신주가 일제히 약세를 나타내고 있다. 정부가 선택약정할인율 인상에 대한 의지를 드러낸 데 따른 영향인 것으로 풀이된다.이날 오전 9시 50분 현재 SK텔레콤(017670)은 전날보다 8500원(3.22%) 하락한 25만5500원에 거래되고 있다. 메릴린치, 맥쿼리 등 외국인 투자자가 매도 창구 상위에 이름을 올리고 있다.같은 시각 LG유플러스(032640)와 KT(030200)도 약세를 보이고 있다. LG유플러스는 전거래일 대비 600원(4%) 떨어진 1만4400원에 거래 중이고, KT는 450원(1.37%) 하락한 3만2500원에 거래가 이뤄지고 있다.전날 유영민 과학기술정보통신부 장관은 과천정부청사에서 열린 블록체인 기술 세미나에 참석해 “선택약정 할인율 인상은 기존 가입자도 혜택을 받을 수 있도록 원안 그대로 시행할 것”이라고 말했다.선택약정할인은 단말기 보조금을 받지 않는 대신 매월 청구되는 통신요금의 일부를 할인 받는 제도다. 문재인 정부는 현재 20%인 할인율을 25%로 인상한다는 계획이다.[전준범 기자 bbeom","https://finance.naver.com/news/market_special_read.nhn?article_id=0000380150&office_id=366&type=title&keyword=","기타",1
13556,"기타","SK텔레콤","北핵실험 소식에 삼성電·SK하이닉스↓..시총상위株 '약세'",2017-09-04,"[이데일리 오희나 기자] 북한의 핵실험으로 한반도 지정학적 리스크가 고조되면서 삼성전자, SK하이닉스 등 시가총액 상위주들이 동반 약세를 보이고 있다. 4일 오전 9시8분 현재 삼성전자(005930)는 전거래일보다 1.42%(3만3000원) 내린 229만1000원에 거래되고 있다. 같은 시간 SK하이닉스(000660)는 전장보다 1.75%(1200원) 내린 6만7500원, 현대차(005380)는 전거래일보다 1.40%(2000원) 내린 14만1000원을 기록중이다.  이외에 POSCO(005490) 한국전력(015760) LG화학(051910) 신한지주(055550) NAVER(035420) SK텔레콤(017670) 등 시가총액 상위종목 대부분이 1~3%대 하락세를 보이고 있다. 전날 북한은 전날 6차 핵실험을 감행했다. 기상청은 3일 낮 12시 29분 북한 함경북도 길주군 풍계리 지역에는 규모 5.7로 추정되는 인공지진이 발생했다고 밝혔다. 이는 지난해 5월 북한의 5차 핵실험으로 발생한 인공지진보다 5~6배 큰 수준이다. 김병연 NH투자증권 수석연구원은 “북핵리스크가 레드라인에 가까워졌다는 점에서 과거와는 다를 수도 있다”며 “결국 미국과 중국의 대응이 중요한데 미국과 중국은 9월과 10월 자국내 중요 이벤트가 존재한다는 점에서 극단적인 선택을 할 가능성은 적다”고 전망했다이어 “과거와 유사한 경우라면 코스피는 단기 변동성 확대에 그칠 것”이라고 판단했다.오희나 (hnoh","https://finance.naver.com/news/market_special_read.nhn?article_id=0003914572&office_id=018&type=title&keyword=","기타",1
10426,"비리의혹","SK텔레콤","SK그룹株, 檢SK건설 압수수색 소식에 '동반 약세'",2017-12-01,"[이데일리 오희나 기자] 검찰이 경기 평택의 주한미군 기지 건설 과정에서 제기된 비리 의혹과 관련해 SK건설을 압수수색했다는 소식에 SK그룹주들이 동반 약세를 보이고 있다. 1일 오전 10시12분 현재 SK이노베이션(096770)은 전거래일보다 1.69%(3500원) 내린 20만3000원에 거래되고 있다. SK텔레콤(017670)은 전날보다 0.19%(500원) 내린 26만3500원을, SK가스(018670)는 전날보다 1.54%(1500원) 내린 9만5900원을 기록중이다. SKC(011790), SK네트웍스(001740) 등도 동반 약세를 보이고 있다. 다만 전날 급락세를 보였던 SK하이닉스(000660)는 상승세다. 이날 검찰은 경기 평택의 주한미군 기지 건설 과정에서 제기된 비리 의혹과 관련해 SK건설을 압수수색했다.서울중앙지검 방위사업수사부(부장 이용일)는 이날 오전 서울 종로구 SK건설 본사에 검사와 수사관을 보내 회계장부와 컴퓨터 하드디스크 등을 확보했다.오희나 (hnoh","https://finance.naver.com/news/market_special_read.nhn?article_id=0003983258&office_id=018&type=title&keyword=","비리의혹",1
9590,"기타","SK텔레콤","SKT·KT&G; 등 고배당株 급락..`오늘은 배당락일`",2017-12-27,"[이데일리 김대웅 기자] 대표적 고배당주로 꼽히는 종목들이 배당락 효과로 줄줄이 급락세다.27일 오전 9시24분 현재 SK텔레콤(017670)은 전일 대비 4.1% 급락 중이고 KT&G;(033780)는 3.8% 내리고 있다.신한지주(055550) 한국전력(015760) SK이노베이션(096770) 등도 이날 장 초반 2~3%대 빠지고 있다.올해 마지막 거래인은 28일이기 때문에 이날까지 결제가 되려면 이틀 전까지 주식을 사야 하므로 26일이 배당기준일이 된다. 다음날인 27일은 배당락일이고 배당기준일이 경과해 배당금을 받을 권리가 없어지는 것을 말한다.김대웅 (daxiong","https://finance.naver.com/news/market_special_read.nhn?article_id=0003999931&office_id=018&type=title&keyword=","기타",1
3865,"기타","SK텔레콤","대법원 원가공개 판결에 통신주 ‘약세’",2018-04-13,"[이데일리 성선화 기자] 원가 공개 압박에 통신주가 일제히 약세다. 13일 오후 2시 50분 현재 코스피 통신업종 지수가 전일 대비 3.16% 하락하며 전 업종중 가장 높은 하락률을 보이고 있다. 이중 LG유플러스(032640)의 하락세가 전일 대비 4.42%로 크다. 그 뒤로 SK텔레콤(017670), KT(030200)가 각각 3.06%, 2.73% 내린 채 거래되고 있다. 이날 신은정 DB금융투자 연구원은 “전일 대법원이 과학기술정보통신부(구, 방통위)에 원가 자료를 공개하라고 판결했다”며 “이번 판결로 공개 대상이 된 자료는 2005년 ~ 2011년 영업보고서 자료 중 손익계산서, 영업 통계 자료 등”이라고 분석했다. 이에 따라 이동통신 사업자들은 사업자별 원가와 2G, 3G 등 서비스 역무별 원가를 각각 공개해야 한다.통신비 소송의 발단은 2011년 참여연대가 방송통신위원회를 대상으로 이동통신사들의 원가 자료를 공개하라고 낸 것이다. 전날 참여연대 측은 기자회견에서 2012년 이후 LTE 서비스 통신요금에 대한 원가 자료 공개도 요청할 예정이라고 밝혔다.신 연구원은 이번 판결에 대해 “원가보상률 공개가 핵심”이라며 “그러나 추가적 요금 인하 가능성은 낮다”고 진단했다. 그는 “참여연대 측은 3사 모두 원가보상률이 100%를 초과하고 있는 점을 근거로 추가적 요금 인하를 주장할 것으로 보지만 원가보상률 공개만으로 추가적인 통신비 인하 압박이 진행될 가능성은 낮다”고 전망했다. 그럼에도 규제에 대한 우려감 완화에는 다소 시간이 걸린다는 예상이다. 신 연구원은 “지방 선거가 있는 6월까지 투자 심리는 부정적”이라며 “원가 공개로 인해 통신 3사의 펀더멘털이 흔들리지는 않겠지만, 당분간 시민단체로부터의 요금 인하 요구는 지속될 것으로 보이기 때문”이라고 했다.성선화 (jess","https://finance.naver.com/news/market_special_read.nhn?article_id=0004078603&office_id=018&type=title&keyword=","기타",1
3436,"기타","SK텔레콤","""SK텔레콤, 피처폰 전환 유도 비용 부담""…목표가↓",2018-04-23,"
미래에셋대우는 23일 SK텔레콤과 관련해 피처폰(2G·3G) 가입자의 스마트폰 가입 유도 비용이 부담될 전망이라면서 목표주가를 기존 33만원에서 29만원으로 낮췄다. 투자의견은 '매수'를 유지했다. 이학무 연구원은 ""135만명 남은 2G 가입자는 지속적으로 줄일 수밖에 없는 가입자""라면서 ""2019년 상반기까지 마케팅 비용의 추가적인 부담을 고려해 영업이익 전망을 하향 조정했다""고 말했다. 그는 이어 ""2G 가입자에게 스마트폰 가입을 유도하기 위해서는 중저가형 무료 스마트폰을 제공해야 가능하기 때문에 채널 수수료와 리베이트를 제외하고 30~40만원의 추가적인 보조금 부담이 있다""고 강조했다.1분기 실적 추정치로는 매출 4조2518억원, 영업이익 3755억원을 제시했다. 매출은 전년 동기 대비 0.4% 늘지만 영업이익은 8.5% 줄 것이라는 분석이다.[디지털뉴스국 박진형 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004138059&office_id=009&type=title&keyword=","실적부진",1
2656,"실적부진","SK텔레콤","SKT, 예상보다 높은 약정할인 효과 부정적",2018-05-08,"[서울경제] 미래에셋대우는 SK텔레콤(017670)이 예상보다 높은 약정할인 효과를 받았다고 진단했다. 목표주가는 28만원으로 하향 조정하고, 투자의견은 매수를 유지했다. 8일 미래에셋대우는 SK텔레콤이 1·4분기 예상보다 낮은 영업이익을 시현했다고 밝혔다. 1·4분기 매출과 영업이익은 각각 4조1,815억원, 3,255억원이었다. 이는 예상을 하회하는 것으로 선택약정할인 가입자의 증가, 최적요금제 제안서비스를 비롯한 멤버십 개편 등 비용이 높았기 때문이다. 하지만 무선을 제외한 대부분 사업부 선전은 긍정적이라는 평가다. UHD 가입자의 비중이 꾸준히 상승하고 있을 뿐 아니라 옥수수 콘텐츠 매출이 전년 동기대비 70% 성장을 보이고 있어 수익성이 개선되고 있는 것으로 나타났다. 이학무 미래에셋대우 연구원은 “11번가의 마케팅 비용이 꾸준히 효율적으로 집행되고 있는 것도 긍정적”이라면서도 “예상보다 높은 ARPU 하락 및 비용 증가 등을 반영해 2018년 영업이익 추정치도 낮췄다”고 말했다. /박시진기자 see1205","https://finance.naver.com/news/market_special_read.nhn?article_id=0003290398&office_id=011&type=title&keyword=","실적부진",1
10462,"고점논란","대원","대원, 상장 첫날 약세…공모가는 상회",2017-12-01,"[이데일리 윤필호 기자] 코스닥 시장에 신규로 진입한 대원(007680)이 상장 첫날 약세를 보이고 있다. 다만 공모가는 상회하고 있다.1일 오전 9시2분 현재 대원 주가는 시초가 1만6000원 대비 5.63%(900원) 내린 1만5100원에 거래되고 있다. 이는 공모가 1만5000원와 비교해 0.67%(100원) 오른 수치다.대원은 지난 1972년 2월 섬유사업을 모태로 설립된 이후, 1985년 대원종합개발을 흡수합병하면서 건설사로 사업을 확장하고 해당 분야에서 45년 동안 업력을 쌓아왔다. 주요사업은 주거용 건물 건설업으로 대표 브랜드는 ‘칸타빌’ 아파트다. 충청도와 수도권을 중심으로 전국에 약 3만세대 이상 공급했다.그동안 분양과 건축, 토목시공 등 국내 건설사업을 기반으로 성장했다. 최근 베트남 섬유사업과 주택건설 등 해외사업에 집중하고 있다. 중장기적으로 한국과 베트남에서의 도시재생, 산업단지 고도화, SOC 인프라 구축 등 개발사업과 플랫폼 사업화, 기업형 임대관리 서비스사업 등 신성장동력도 마련할 계획이다. 특히 지난 2001년 베트남 시장에 진출한 이후 현지에서 기반을 닦았다. 향후 동남아시아 시장으로 확장하겠다는 전략이다.대원은 이번 상장을 통해 공모자금 300억원을 조달한다. 이는 도시재생과 산업단지 고도화 사업, 플랫폼사업, 신규사업과 시설 투자 등에 사용할 계획이다.윤필호 (nothing","https://finance.naver.com/news/market_special_read.nhn?article_id=0003983148&office_id=018&type=title&keyword=","기타",1
14772,"기타","삼성SDI","삼성SDI, 호실적에도 불구하고 약세",2017-07-28,"[아시아경제 문채석 기자]삼성SDI가 2분기 연결 기준 영업이익 흑자 전환을 거두고도 약세다. 28일 오전 10시8분 현재 삼성SDI는 전 거래일보다 3.76% 내린 16만6500원에 거래되고 있다. 삼성SDI는 전날 2분기 연결 기준 영업이익이 전년 동기와는 달리 흑자전환했다고 밝혔다. 금융정보업체 에프앤가이드에 따르면 이날 삼성SDI의 목표주가를 점친 보고서 9건 중 7건이 매수의견을 냈고, 목표주가를 상향 조정한 보고서도 4건이었다. 권성률 동부증권 연구원은 ""12조원에 가까운 시가총액을 정당화하기엔 아직은 영업 성과가 너무 적다""며 ""올해 예상 주가수익비율(P/E)도 20배, 올해 예상 주가순자산비율(P/B)도 1배를 넘어 싼 맛도 없다""며 투자의견 '보유'를 유지했다. 권 연구원은 20만~22만원 선으로 목표주가를 잡은 다른 보고서와 달리 15만원을 책정했다.문채석 기자 chaeso","https://finance.naver.com/news/market_special_read.nhn?article_id=0004043965&office_id=277&type=title&keyword=","실적부진",1
12555,"기타","삼성SDI","삼성SDI 3%↓…""다이슨 전고체전지 전기차 제조 때문일 가능성""",2017-09-28,"[아시아경제 문채석 기자]삼성SDI가 3% 넘게 하락하고 있다. 영국 가전업체 다이슨(Dyson)의 전고체전지 전기차 사업 진출이 악재로 작용할 수 있다는 분석이 나온다. 전고체전지는 기존 액체 전해질이 아닌 고체 전해질로 배터리를 만들어 안전성을 강화하는 기술이다. 삼성SDI가 27일부터 오는 29일까지 서울 강남구 코엑스에서 열리는 인터배터리 전시회에 참가해 전고체 기술을 시전하고 있을 만큼 중요한 기술이다. 28일 오전 9시38분 현재 삼성SDI는 전 거래일보다 8000원(3.82%) 내린 20만1500원에 거래되고 있다. 관련 업종 종목 중 SK이노베이션과 LG화학은 각각 0.26%, 0.13% 하락하고 있다. 정원석 하이투자증권 연구원은 ""3%대까지 빠질 만한 이슈는 보이지 않는다""고 전제한 뒤 ""조심스레 말하자면 다이슨이 전고체전지를 바탕으로 전기차 사업에 뛰어든다고 발표한 부분에 주목할 필요는 있다""고 설명했다. 다이슨은 지난 2015년 10월 미국의 고체 배터리 스타트업인 삭티3(Sakti3)을 인수한 바 있다. 문채석 기자 chaeso","https://finance.naver.com/news/market_special_read.nhn?article_id=0004085727&office_id=277&type=title&keyword=","기타",1
10483,"기타","삼성SDI","기술주 너무 올랐나…삼성전자·SK하이닉스 등 동반 급락",2017-11-30,"[이데일리 안혜신 기자] SK하이닉스(000660)가 급락세를 보이고 있다. 간밤 미국 뉴욕증시에서 반도체와 인터넷 관련주가 급락한 영향을 받은 것으로 보인다. 삼성전자(005930) 역시 3%대 약세다.SK하이닉스는 30일 오전 9시12분 현재 전 거래일 대비 4.73%(3900원) 빠진 7만8500원에 거래되고 있다. SK하이닉스는 4거래일 연속 빠지면서 지난달 30일 이후 한달만에 8만원선을 내줬다.매도 상위 창구에 씨티그룹과 골드만삭스 등 외국계가 자리하고 있어 외국인 매도세가 집중되고 있는 것으로 보인다. 이는 간밤 미국 뉴욕증시에서 일명 ‘팡’(FANG, 페이스북·아마존·넷플릭스·구글)으로 불리는 반도체와 인터넷 관련주가 급락한 영향으로 풀이된다. 팡 기업 4곳의 주가는 간밤 하루동안에만 평균 3.7% 빠졌다. 이에 따른 시가총액은 약 600억달러(65조원)가 줄었다.대표적 기술주인 삼성SDI(006400)와 삼성전기(009150)도 각각 3%와 1%대 약세를 보이고 있다. LG이노텍(011070)도 4%대 낙폭을 기록 중이다. 케이프투자증권은 “반도체 업황 우려가 부각되면서 올해 높은 상승률을 보였던 기술주 위주로 차익실현 물량들이 출회된 것으로 보인다”고 분석했다.안혜신 (ahnhye","https://finance.naver.com/news/market_special_read.nhn?article_id=0003982194&office_id=018&type=title&keyword=","기타",1
